frame.number;eth.src;ip.src;eth.dst;ip.dst;_ws.col.Protocol;_ws.col.Info
18;;127.0.0.1;;127.0.0.1;TCP;8080 → 45650 [PSH, ACK] Seq=65537 Ack=1 Win=350 Len=8192 TSval=805401 TSecr=805401
19;;127.0.0.1;;127.0.0.1;TCP;45650 → 8080 [ACK] Seq=1 Ack=73729 Win=3637 Len=0 TSval=805401 TSecr=805401
20;;127.0.0.1;;127.0.0.1;TCP;8080 → 45650 [PSH, ACK] Seq=73729 Ack=1 Win=350 Len=8192 TSval=805402 TSecr=805401
21;;127.0.0.1;;127.0.0.1;TCP;8080 → 45650 [FIN, PSH, ACK] Seq=81921 Ack=1 Win=350 Len=45925 TSval=805402 TSecr=805401
22;;127.0.0.1;;127.0.0.1;TCP;45650 → 8080 [ACK] Seq=1 Ack=127847 Win=3540 Len=0 TSval=805402 TSecr=805402
23;;127.0.0.1;;127.0.0.1;TCP;45650 → 8080 [FIN, ACK] Seq=1 Ack=127847 Win=3637 Len=0 TSval=805402 TSecr=805402
24;;127.0.0.1;;127.0.0.1;TCP;8080 → 45650 [ACK] Seq=127847 Ack=2 Win=350 Len=0 TSval=805402 TSecr=805402
25;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=805468 TSecr=0 WS=128
26;;127.0.0.1;;127.0.0.1;TCP;8080 → 45652 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=805468 TSecr=805468 WS=128
27;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=805468 TSecr=805468
28;;127.0.0.1;;127.0.0.1;HTTP;GET /capture_00001_20170304175613.csv HTTP/1.1 
29;;127.0.0.1;;127.0.0.1;TCP;8080 → 45652 [ACK] Seq=1 Ack=198 Win=44800 Len=0 TSval=805468 TSecr=805468
30;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
31;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=18 Win=43776 Len=0 TSval=805468 TSecr=805468
32;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
33;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=56 Win=43776 Len=0 TSval=805468 TSecr=805468
34;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
35;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=93 Win=43776 Len=0 TSval=805468 TSecr=805468
36;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
37;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=117 Win=43776 Len=0 TSval=805468 TSecr=805468
38;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
39;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=141 Win=43776 Len=0 TSval=805468 TSecr=805468
40;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
41;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=187 Win=43776 Len=0 TSval=805468 TSecr=805468
42;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
43;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=189 Win=43776 Len=0 TSval=805468 TSecr=805468
44;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
45;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=8381 Win=174720 Len=0 TSval=805468 TSecr=805468
46;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
47;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=16573 Win=305664 Len=0 TSval=805468 TSecr=805468
48;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
49;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=24765 Win=436608 Len=0 TSval=805468 TSecr=805468
50;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
51;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=32957 Win=465536 Len=0 TSval=805468 TSecr=805468
52;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
53;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=41149 Win=465536 Len=0 TSval=805468 TSecr=805468
54;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
55;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=49341 Win=465536 Len=0 TSval=805468 TSecr=805468
56;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
57;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=57533 Win=465536 Len=0 TSval=805468 TSecr=805468
58;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
59;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=65725 Win=465536 Len=0 TSval=805468 TSecr=805468
60;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
61;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=73917 Win=465536 Len=0 TSval=805468 TSecr=805468
62;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
63;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=82109 Win=465536 Len=0 TSval=805468 TSecr=805468
64;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
65;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=90301 Win=465536 Len=0 TSval=805468 TSecr=805468
66;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
67;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=98493 Win=465536 Len=0 TSval=805468 TSecr=805468
68;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
69;;127.0.0.1;;127.0.0.1;HTTP;HTTP/1.0 200 OK  (text/csv)
70;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [ACK] Seq=198 Ack=152611 Win=453120 Len=0 TSval=805468 TSecr=805468
71;;127.0.0.1;;127.0.0.1;TCP;45652 → 8080 [FIN, ACK] Seq=198 Ack=152611 Win=465536 Len=0 TSval=805468 TSecr=805468
72;;127.0.0.1;;127.0.0.1;TCP;8080 → 45652 [ACK] Seq=152611 Ack=199 Win=44800 Len=0 TSval=805468 TSecr=805468
73;;127.0.0.1;;127.0.0.1;TCP;7687 → 41560 [PSH, ACK] Seq=1 Ack=1 Win=1382 Len=641 TSval=805494 TSecr=804845
74;;127.0.0.1;;127.0.0.1;TCP;41560 → 7687 [FIN, ACK] Seq=1 Ack=642 Win=377 Len=0 TSval=805494 TSecr=805494
75;;127.0.0.1;;127.0.0.1;TCP;7687 → 41560 [FIN, ACK] Seq=642 Ack=2 Win=1382 Len=0 TSval=805494 TSecr=805494
76;;127.0.0.1;;127.0.0.1;TCP;41560 → 7687 [ACK] Seq=2 Ack=643 Win=377 Len=0 TSval=805494 TSecr=805494
77;;127.0.0.1;;127.0.0.1;TCP;41576 → 7687 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=805495 TSecr=0 WS=128
78;;127.0.0.1;;127.0.0.1;TCP;7687 → 41576 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=805495 TSecr=805495 WS=128
79;;127.0.0.1;;127.0.0.1;TCP;41576 → 7687 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=805495 TSecr=805495
80;;127.0.0.1;;127.0.0.1;TCP;41576 → 7687 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=517 TSval=805495 TSecr=805495
81;;127.0.0.1;;127.0.0.1;TCP;7687 → 41576 [ACK] Seq=1 Ack=518 Win=44800 Len=0 TSval=805495 TSecr=805495
82;;127.0.0.1;;127.0.0.1;TCP;7687 → 41576 [PSH, ACK] Seq=1 Ack=518 Win=44800 Len=1120 TSval=805498 TSecr=805495
83;;127.0.0.1;;127.0.0.1;TCP;41576 → 7687 [ACK] Seq=518 Ack=1121 Win=45952 Len=0 TSval=805498 TSecr=805498
84;;127.0.0.1;;127.0.0.1;TCP;41576 → 7687 [PSH, ACK] Seq=518 Ack=1121 Win=45952 Len=126 TSval=805498 TSecr=805498
85;;127.0.0.1;;127.0.0.1;TCP;7687 → 41576 [PSH, ACK] Seq=1121 Ack=644 Win=44800 Len=51 TSval=805498 TSecr=805498
86;;127.0.0.1;;127.0.0.1;TCP;41576 → 7687 [PSH, ACK] Seq=644 Ack=1172 Win=45952 Len=49 TSval=805498 TSecr=805498
87;;127.0.0.1;;127.0.0.1;TCP;7687 → 41576 [PSH, ACK] Seq=1172 Ack=693 Win=44800 Len=33 TSval=805499 TSecr=805498
88;;127.0.0.1;;127.0.0.1;TCP;41576 → 7687 [PSH, ACK] Seq=693 Ack=1205 Win=45952 Len=108 TSval=805499 TSecr=805499
89;;127.0.0.1;;127.0.0.1;TCP;7687 → 41576 [PSH, ACK] Seq=1205 Ack=801 Win=44800 Len=55 TSval=805499 TSecr=805499
90;;127.0.0.1;;127.0.0.1;TCP;41576 → 7687 [PSH, ACK] Seq=801 Ack=1260 Win=45952 Len=287 TSval=805499 TSecr=805499
91;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=805504 TSecr=0 WS=128
92;;127.0.0.1;;127.0.0.1;TCP;8080 → 45656 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=805504 TSecr=805504 WS=128
93;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=805504 TSecr=805504
94;;127.0.0.1;;127.0.0.1;HTTP;GET /capture_00001_20170304175859.csv HTTP/1.1 
95;;127.0.0.1;;127.0.0.1;TCP;8080 → 45656 [ACK] Seq=1 Ack=198 Win=44800 Len=0 TSval=805504 TSecr=805504
96;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
97;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=198 Ack=18 Win=43776 Len=0 TSval=805504 TSecr=805504
98;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
99;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=198 Ack=56 Win=43776 Len=0 TSval=805504 TSecr=805504
100;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
101;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=198 Ack=93 Win=43776 Len=0 TSval=805504 TSecr=805504
102;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
103;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=198 Ack=117 Win=43776 Len=0 TSval=805504 TSecr=805504
104;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
105;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=198 Ack=140 Win=43776 Len=0 TSval=805504 TSecr=805504
106;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
107;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=198 Ack=186 Win=43776 Len=0 TSval=805504 TSecr=805504
108;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
109;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=198 Ack=188 Win=43776 Len=0 TSval=805504 TSecr=805504
110;;127.0.0.1;;127.0.0.1;TCP;7687 → 41576 [ACK] Seq=1260 Ack=1088 Win=45952 Len=0 TSval=805509 TSecr=805499
111;;127.0.0.1;;127.0.0.1;TCP;41576 → 7687 [PSH, ACK] Seq=1088 Ack=1260 Win=45952 Len=1963 TSval=805509 TSecr=805509
112;;127.0.0.1;;127.0.0.1;TCP;7687 → 41576 [ACK] Seq=1260 Ack=3051 Win=176896 Len=0 TSval=805509 TSecr=805509
113;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
114;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=198 Ack=8380 Win=174720 Len=0 TSval=805509 TSecr=805509
115;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
116;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=198 Ack=16572 Win=305664 Len=0 TSval=805509 TSecr=805509
117;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
118;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=198 Ack=24764 Win=436608 Len=0 TSval=805509 TSecr=805509
119;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
120;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=198 Ack=32956 Win=465536 Len=0 TSval=805509 TSecr=805509
121;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
122;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=198 Ack=41148 Win=465536 Len=0 TSval=805509 TSecr=805509
123;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
124;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=198 Ack=49340 Win=465536 Len=0 TSval=805509 TSecr=805509
125;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
126;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=198 Ack=57532 Win=465536 Len=0 TSval=805509 TSecr=805509
127;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
128;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=198 Ack=65724 Win=465536 Len=0 TSval=805509 TSecr=805509
129;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
130;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=198 Ack=73916 Win=465536 Len=0 TSval=805510 TSecr=805509
131;;127.0.0.1;;127.0.0.1;HTTP;HTTP/1.0 200 OK  (text/csv)
132;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [ACK] Seq=198 Ack=77027 Win=465536 Len=0 TSval=805510 TSecr=805510
133;;127.0.0.1;;127.0.0.1;TCP;8080 → 45656 [FIN, ACK] Seq=77027 Ack=198 Win=44800 Len=0 TSval=805510 TSecr=805510
134;;127.0.0.1;;127.0.0.1;TCP;45656 → 8080 [FIN, ACK] Seq=198 Ack=77028 Win=465536 Len=0 TSval=805510 TSecr=805510
135;;127.0.0.1;;127.0.0.1;TCP;8080 → 45656 [ACK] Seq=77028 Ack=199 Win=44800 Len=0 TSval=805510 TSecr=805510
136;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=805540 TSecr=0 WS=128
137;;127.0.0.1;;127.0.0.1;TCP;8080 → 45658 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=805540 TSecr=805540 WS=128
138;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=805540 TSecr=805540
139;;127.0.0.1;;127.0.0.1;HTTP;GET /capture_00001_20170304175859.csv HTTP/1.1 
140;;127.0.0.1;;127.0.0.1;TCP;8080 → 45658 [ACK] Seq=1 Ack=198 Win=44800 Len=0 TSval=805540 TSecr=805540
141;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
142;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [ACK] Seq=198 Ack=18 Win=43776 Len=0 TSval=805540 TSecr=805540
143;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
144;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [ACK] Seq=198 Ack=56 Win=43776 Len=0 TSval=805540 TSecr=805540
145;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
146;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [ACK] Seq=198 Ack=93 Win=43776 Len=0 TSval=805540 TSecr=805540
147;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
148;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [ACK] Seq=198 Ack=117 Win=43776 Len=0 TSval=805540 TSecr=805540
149;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
150;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [ACK] Seq=198 Ack=140 Win=43776 Len=0 TSval=805540 TSecr=805540
151;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
152;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [ACK] Seq=198 Ack=186 Win=43776 Len=0 TSval=805540 TSecr=805540
153;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
154;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [ACK] Seq=198 Ack=188 Win=43776 Len=0 TSval=805540 TSecr=805540
155;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
156;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [ACK] Seq=198 Ack=8380 Win=174720 Len=0 TSval=805540 TSecr=805540
157;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
158;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [ACK] Seq=198 Ack=16572 Win=305664 Len=0 TSval=805540 TSecr=805540
159;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
160;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [ACK] Seq=198 Ack=24764 Win=436608 Len=0 TSval=805540 TSecr=805540
161;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
162;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [ACK] Seq=198 Ack=32956 Win=465536 Len=0 TSval=805540 TSecr=805540
163;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
164;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [ACK] Seq=198 Ack=41148 Win=465536 Len=0 TSval=805540 TSecr=805540
165;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
166;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [ACK] Seq=198 Ack=49340 Win=465536 Len=0 TSval=805540 TSecr=805540
167;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
168;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [ACK] Seq=198 Ack=57532 Win=465536 Len=0 TSval=805540 TSecr=805540
169;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
170;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [ACK] Seq=198 Ack=65724 Win=465536 Len=0 TSval=805540 TSecr=805540
171;;127.0.0.1;;127.0.0.1;HTTP;HTTP/1.0 200 OK  (text/csv)
172;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [ACK] Seq=198 Ack=77027 Win=465536 Len=0 TSval=805540 TSecr=805540
173;;127.0.0.1;;127.0.0.1;TCP;8080 → 45658 [FIN, ACK] Seq=77027 Ack=198 Win=44800 Len=0 TSval=805540 TSecr=805540
174;;127.0.0.1;;127.0.0.1;TCP;45658 → 8080 [FIN, ACK] Seq=198 Ack=77028 Win=465536 Len=0 TSval=805541 TSecr=805540
175;;127.0.0.1;;127.0.0.1;TCP;8080 → 45658 [ACK] Seq=77028 Ack=199 Win=44800 Len=0 TSval=805541 TSecr=805541
176;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=805609 TSecr=0 WS=128
177;;127.0.0.1;;127.0.0.1;TCP;8080 → 45660 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=805609 TSecr=805609 WS=128
178;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=805609 TSecr=805609
179;;127.0.0.1;;127.0.0.1;HTTP;GET /capture_00001_20170304175859.csv HTTP/1.1 
180;;127.0.0.1;;127.0.0.1;TCP;8080 → 45660 [ACK] Seq=1 Ack=198 Win=44800 Len=0 TSval=805609 TSecr=805609
181;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
182;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [ACK] Seq=198 Ack=18 Win=43776 Len=0 TSval=805609 TSecr=805609
183;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
184;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [ACK] Seq=198 Ack=56 Win=43776 Len=0 TSval=805609 TSecr=805609
185;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
186;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [ACK] Seq=198 Ack=93 Win=43776 Len=0 TSval=805609 TSecr=805609
187;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
188;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [ACK] Seq=198 Ack=117 Win=43776 Len=0 TSval=805609 TSecr=805609
189;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
190;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [ACK] Seq=198 Ack=140 Win=43776 Len=0 TSval=805609 TSecr=805609
191;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
192;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [ACK] Seq=198 Ack=186 Win=43776 Len=0 TSval=805609 TSecr=805609
193;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
194;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [ACK] Seq=198 Ack=188 Win=43776 Len=0 TSval=805609 TSecr=805609
195;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
196;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [ACK] Seq=198 Ack=8380 Win=174720 Len=0 TSval=805609 TSecr=805609
197;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
198;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [ACK] Seq=198 Ack=16572 Win=305664 Len=0 TSval=805609 TSecr=805609
199;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
200;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [ACK] Seq=198 Ack=24764 Win=436608 Len=0 TSval=805609 TSecr=805609
201;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
202;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [ACK] Seq=198 Ack=32956 Win=465536 Len=0 TSval=805609 TSecr=805609
203;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
204;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [ACK] Seq=198 Ack=41148 Win=465536 Len=0 TSval=805609 TSecr=805609
205;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
206;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [ACK] Seq=198 Ack=49340 Win=465536 Len=0 TSval=805609 TSecr=805609
207;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
208;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [ACK] Seq=198 Ack=57532 Win=465536 Len=0 TSval=805609 TSecr=805609
209;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
210;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [ACK] Seq=198 Ack=65724 Win=465536 Len=0 TSval=805609 TSecr=805609
211;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
212;;127.0.0.1;;127.0.0.1;TCP;45660 → 8080 [ACK] Seq=198 Ack=73916 Win=465536 Len=0 TSval=805609 TSecr=805609
213;;127.0.0.1;;127.0.0.1;HTTP;HTTP/1.0 200 OK  (text/csv)
