frame.number;eth.src;ip.src;eth.dst;ip.dst;_ws.col.Protocol;_ws.col.Info
271;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x1ea7 A www.google.com
272;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
273;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x53ed A www.google.com
274;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
275;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x53ed A www.google.com
276;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
277;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x9936 A www.google.com
278;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
279;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x9936 A www.google.com
280;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
281;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xc1d8 A www.google.com
282;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
283;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xddc7 A www.google.com
284;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
285;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xd348 A www.google.com
286;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
287;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xd348 A www.google.com
288;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
289;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe1a1 A www.google.com
290;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
291;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe1a1 A www.google.com
292;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
293;;127.0.0.1;;127.0.0.1;TCP;48290 → 8000 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=736237 TSecr=0 WS=128
294;;127.0.0.1;;127.0.0.1;TCP;8000 → 48290 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=736237 TSecr=736237 WS=128
295;;127.0.0.1;;127.0.0.1;TCP;48290 → 8000 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=736237 TSecr=736237
296;;127.0.0.1;;127.0.0.1;HTTP;GET / HTTP/1.1 
297;;127.0.0.1;;127.0.0.1;TCP;8000 → 48290 [ACK] Seq=1 Ack=430 Win=44800 Len=0 TSval=736237 TSecr=736237
298;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
299;;127.0.0.1;;127.0.0.1;TCP;48290 → 8000 [ACK] Seq=430 Ack=18 Win=43776 Len=0 TSval=736237 TSecr=736237
300;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
301;;127.0.0.1;;127.0.0.1;TCP;48290 → 8000 [ACK] Seq=430 Ack=56 Win=43776 Len=0 TSval=736237 TSecr=736237
302;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
303;;127.0.0.1;;127.0.0.1;TCP;48290 → 8000 [ACK] Seq=430 Ack=93 Win=43776 Len=0 TSval=736237 TSecr=736237
304;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
305;;127.0.0.1;;127.0.0.1;TCP;48290 → 8000 [ACK] Seq=430 Ack=118 Win=43776 Len=0 TSval=736237 TSecr=736237
306;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
307;;127.0.0.1;;127.0.0.1;TCP;48290 → 8000 [ACK] Seq=430 Ack=140 Win=43776 Len=0 TSval=736237 TSecr=736237
308;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
309;;127.0.0.1;;127.0.0.1;TCP;48290 → 8000 [ACK] Seq=430 Ack=186 Win=43776 Len=0 TSval=736237 TSecr=736237
310;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
311;;127.0.0.1;;127.0.0.1;TCP;48290 → 8000 [ACK] Seq=430 Ack=188 Win=43776 Len=0 TSval=736237 TSecr=736237
312;;127.0.0.1;;127.0.0.1;HTTP;HTTP/1.0 200 OK  (text/html)
313;;127.0.0.1;;127.0.0.1;TCP;48290 → 8000 [ACK] Seq=430 Ack=4960 Win=174720 Len=0 TSval=736254 TSecr=736254
314;;127.0.0.1;;127.0.0.1;TCP;8000 → 48290 [FIN, ACK] Seq=4960 Ack=430 Win=44800 Len=0 TSval=736254 TSecr=736254
315;;127.0.0.1;;127.0.0.1;TCP;48290 → 8000 [FIN, ACK] Seq=430 Ack=4961 Win=174720 Len=0 TSval=736254 TSecr=736254
316;;127.0.0.1;;127.0.0.1;TCP;8000 → 48290 [ACK] Seq=4961 Ack=431 Win=44800 Len=0 TSval=736254 TSecr=736254
317;;127.0.0.1;;127.0.0.1;TCP;48292 → 8000 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=736303 TSecr=0 WS=128
318;;127.0.0.1;;127.0.0.1;TCP;8000 → 48292 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=736303 TSecr=736303 WS=128
319;;127.0.0.1;;127.0.0.1;TCP;48292 → 8000 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=736303 TSecr=736303
320;;127.0.0.1;;127.0.0.1;HTTP;GET /src/css/style.css HTTP/1.1 
321;;127.0.0.1;;127.0.0.1;TCP;8000 → 48292 [ACK] Seq=1 Ack=394 Win=44800 Len=0 TSval=736303 TSecr=736303
322;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
323;;127.0.0.1;;127.0.0.1;TCP;48292 → 8000 [ACK] Seq=394 Ack=18 Win=43776 Len=0 TSval=736303 TSecr=736303
324;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
325;;127.0.0.1;;127.0.0.1;TCP;48292 → 8000 [ACK] Seq=394 Ack=56 Win=43776 Len=0 TSval=736303 TSecr=736303
326;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
327;;127.0.0.1;;127.0.0.1;TCP;48292 → 8000 [ACK] Seq=394 Ack=93 Win=43776 Len=0 TSval=736303 TSecr=736303
328;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
329;;127.0.0.1;;127.0.0.1;TCP;48292 → 8000 [ACK] Seq=394 Ack=117 Win=43776 Len=0 TSval=736303 TSecr=736303
330;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
331;;127.0.0.1;;127.0.0.1;TCP;48292 → 8000 [ACK] Seq=394 Ack=138 Win=43776 Len=0 TSval=736303 TSecr=736303
332;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
333;;127.0.0.1;;127.0.0.1;TCP;48292 → 8000 [ACK] Seq=394 Ack=184 Win=43776 Len=0 TSval=736303 TSecr=736303
334;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
335;;127.0.0.1;;127.0.0.1;TCP;48292 → 8000 [ACK] Seq=394 Ack=186 Win=43776 Len=0 TSval=736303 TSecr=736303
336;;127.0.0.1;;127.0.0.1;TCP;48294 → 8000 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=736304 TSecr=0 WS=128
337;;127.0.0.1;;127.0.0.1;TCP;8000 → 48294 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=736304 TSecr=736304 WS=128
338;;127.0.0.1;;127.0.0.1;TCP;48294 → 8000 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=736304 TSecr=736304
339;;127.0.0.1;;127.0.0.1;HTTP;GET /src/js/main_graph.js HTTP/1.1 
340;;127.0.0.1;;127.0.0.1;TCP;8000 → 48294 [ACK] Seq=1 Ack=382 Win=44800 Len=0 TSval=736304 TSecr=736304
341;;127.0.0.1;;127.0.0.1;TCP;48296 → 8000 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=736314 TSecr=0 WS=128
342;;127.0.0.1;;127.0.0.1;TCP;8000 → 48296 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=736314 TSecr=736314 WS=128
343;;127.0.0.1;;127.0.0.1;TCP;48296 → 8000 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=736314 TSecr=736314
344;;127.0.0.1;;127.0.0.1;HTTP;GET /src/js/sigma.js/src/conrad.js HTTP/1.1 
345;;127.0.0.1;;127.0.0.1;TCP;8000 → 48296 [ACK] Seq=1 Ack=391 Win=44800 Len=0 TSval=736314 TSecr=736314
346;;127.0.0.1;;127.0.0.1;HTTP;HTTP/1.0 200 OK  (text/css)
347;;127.0.0.1;;127.0.0.1;TCP;48292 → 8000 [ACK] Seq=394 Ack=623 Win=44800 Len=0 TSval=736318 TSecr=736318
348;;127.0.0.1;;127.0.0.1;TCP;8000 → 48292 [FIN, ACK] Seq=623 Ack=394 Win=44800 Len=0 TSval=736318 TSecr=736318
349;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
350;;127.0.0.1;;127.0.0.1;TCP;48294 → 8000 [ACK] Seq=382 Ack=18 Win=43776 Len=0 TSval=736318 TSecr=736318
351;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
352;;127.0.0.1;;127.0.0.1;TCP;48294 → 8000 [ACK] Seq=382 Ack=56 Win=43776 Len=0 TSval=736318 TSecr=736318
353;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
354;;127.0.0.1;;127.0.0.1;TCP;48294 → 8000 [ACK] Seq=382 Ack=93 Win=43776 Len=0 TSval=736318 TSecr=736318
355;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
356;;127.0.0.1;;127.0.0.1;TCP;48294 → 8000 [ACK] Seq=382 Ack=131 Win=43776 Len=0 TSval=736318 TSecr=736318
357;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
358;;127.0.0.1;;127.0.0.1;TCP;48294 → 8000 [ACK] Seq=382 Ack=153 Win=43776 Len=0 TSval=736318 TSecr=736318
359;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
360;;127.0.0.1;;127.0.0.1;TCP;48294 → 8000 [ACK] Seq=382 Ack=199 Win=43776 Len=0 TSval=736318 TSecr=736318
361;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
362;;127.0.0.1;;127.0.0.1;TCP;48294 → 8000 [ACK] Seq=382 Ack=201 Win=43776 Len=0 TSval=736318 TSecr=736318
363;;127.0.0.1;;127.0.0.1;TCP;48298 → 8000 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=736322 TSecr=0 WS=128
364;;127.0.0.1;;127.0.0.1;TCP;8000 → 48298 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=736322 TSecr=736322 WS=128
365;;127.0.0.1;;127.0.0.1;TCP;48298 → 8000 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=736322 TSecr=736322
366;;127.0.0.1;;127.0.0.1;TCP;48300 → 8000 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=736322 TSecr=0 WS=128
367;;127.0.0.1;;127.0.0.1;TCP;8000 → 48300 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=736322 TSecr=736322 WS=128
368;;127.0.0.1;;127.0.0.1;TCP;48300 → 8000 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=736322 TSecr=736322
369;;127.0.0.1;;127.0.0.1;HTTP;GET /src/js/sigma.js/src/sigma.core.js HTTP/1.1 
370;;127.0.0.1;;127.0.0.1;TCP;8000 → 48298 [ACK] Seq=1 Ack=395 Win=44800 Len=0 TSval=736322 TSecr=736322
371;;127.0.0.1;;127.0.0.1;TCP;48302 → 8000 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=736322 TSecr=0 WS=128
372;;127.0.0.1;;127.0.0.1;TCP;8000 → 48302 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=736322 TSecr=736322 WS=128
373;;127.0.0.1;;127.0.0.1;TCP;48302 → 8000 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=736322 TSecr=736322
374;;127.0.0.1;;127.0.0.1;HTTP;GET /src/js/sigma.js/src/utils/sigma.utils.js HTTP/1.1 
375;;127.0.0.1;;127.0.0.1;TCP;8000 → 48300 [ACK] Seq=1 Ack=402 Win=44800 Len=0 TSval=736322 TSecr=736322
376;;127.0.0.1;;127.0.0.1;HTTP;GET /src/js/sigma.js/src/utils/sigma.polyfills.js HTTP/1.1 
377;;127.0.0.1;;127.0.0.1;TCP;8000 → 48302 [ACK] Seq=1 Ack=406 Win=44800 Len=0 TSval=736322 TSecr=736322
378;;127.0.0.1;;127.0.0.1;TCP;48292 → 8000 [ACK] Seq=394 Ack=624 Win=44800 Len=0 TSval=736328 TSecr=736318
379;;127.0.0.1;;127.0.0.1;HTTP;HTTP/1.0 200 OK  (application/javascript)
380;;127.0.0.1;;127.0.0.1;TCP;48294 → 8000 [ACK] Seq=382 Ack=1757 Win=174720 Len=0 TSval=736344 TSecr=736344
381;;127.0.0.1;;127.0.0.1;TCP;8000 → 48294 [FIN, ACK] Seq=1757 Ack=382 Win=44800 Len=0 TSval=736344 TSecr=736344
382;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
383;;127.0.0.1;;127.0.0.1;TCP;48296 → 8000 [ACK] Seq=391 Ack=18 Win=43776 Len=0 TSval=736344 TSecr=736344
384;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
385;;127.0.0.1;;127.0.0.1;TCP;48296 → 8000 [ACK] Seq=391 Ack=56 Win=43776 Len=0 TSval=736344 TSecr=736344
386;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
387;;127.0.0.1;;127.0.0.1;TCP;48296 → 8000 [ACK] Seq=391 Ack=93 Win=43776 Len=0 TSval=736344 TSecr=736344
388;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
389;;127.0.0.1;;127.0.0.1;TCP;48296 → 8000 [ACK] Seq=391 Ack=131 Win=43776 Len=0 TSval=736344 TSecr=736344
390;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
391;;127.0.0.1;;127.0.0.1;TCP;48296 → 8000 [ACK] Seq=391 Ack=154 Win=43776 Len=0 TSval=736344 TSecr=736344
392;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
393;;127.0.0.1;;127.0.0.1;TCP;48296 → 8000 [ACK] Seq=391 Ack=200 Win=43776 Len=0 TSval=736344 TSecr=736344
394;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
395;;127.0.0.1;;127.0.0.1;TCP;48296 → 8000 [ACK] Seq=391 Ack=202 Win=43776 Len=0 TSval=736344 TSecr=736344
396;;127.0.0.1;;127.0.0.1;TCP;48294 → 8000 [ACK] Seq=382 Ack=1758 Win=174720 Len=0 TSval=736354 TSecr=736344
397;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
398;;127.0.0.1;;127.0.0.1;TCP;48296 → 8000 [ACK] Seq=391 Ack=8394 Win=174720 Len=0 TSval=736357 TSecr=736357
399;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
400;;127.0.0.1;;127.0.0.1;TCP;48296 → 8000 [ACK] Seq=391 Ack=16586 Win=305664 Len=0 TSval=736357 TSecr=736357
401;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
402;;127.0.0.1;;127.0.0.1;TCP;48296 → 8000 [ACK] Seq=391 Ack=24778 Win=436608 Len=0 TSval=736357 TSecr=736357
403;;127.0.0.1;;127.0.0.1;HTTP;HTTP/1.0 200 OK  (application/javascript)
404;;127.0.0.1;;127.0.0.1;TCP;48296 → 8000 [ACK] Seq=391 Ack=26020 Win=465536 Len=0 TSval=736357 TSecr=736357
405;;127.0.0.1;;127.0.0.1;TCP;8000 → 48296 [FIN, ACK] Seq=26020 Ack=391 Win=44800 Len=0 TSval=736357 TSecr=736357
406;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
407;;127.0.0.1;;127.0.0.1;TCP;48298 → 8000 [ACK] Seq=395 Ack=18 Win=43776 Len=0 TSval=736357 TSecr=736357
408;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
409;;127.0.0.1;;127.0.0.1;TCP;48298 → 8000 [ACK] Seq=395 Ack=56 Win=43776 Len=0 TSval=736357 TSecr=736357
410;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
411;;127.0.0.1;;127.0.0.1;TCP;48298 → 8000 [ACK] Seq=395 Ack=93 Win=43776 Len=0 TSval=736357 TSecr=736357
412;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
413;;127.0.0.1;;127.0.0.1;TCP;48298 → 8000 [ACK] Seq=395 Ack=131 Win=43776 Len=0 TSval=736357 TSecr=736357
414;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
415;;127.0.0.1;;127.0.0.1;TCP;48298 → 8000 [ACK] Seq=395 Ack=154 Win=43776 Len=0 TSval=736357 TSecr=736357
416;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
417;;127.0.0.1;;127.0.0.1;TCP;48298 → 8000 [ACK] Seq=395 Ack=200 Win=43776 Len=0 TSval=736357 TSecr=736357
418;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
419;;127.0.0.1;;127.0.0.1;TCP;48298 → 8000 [ACK] Seq=395 Ack=202 Win=43776 Len=0 TSval=736357 TSecr=736357
420;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
421;;127.0.0.1;;127.0.0.1;TCP;48298 → 8000 [ACK] Seq=395 Ack=8394 Win=174720 Len=0 TSval=736363 TSecr=736363
422;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
423;;127.0.0.1;;127.0.0.1;TCP;48298 → 8000 [ACK] Seq=395 Ack=16586 Win=305664 Len=0 TSval=736363 TSecr=736363
424;;127.0.0.1;;127.0.0.1;HTTP;HTTP/1.0 200 OK  (application/javascript)
425;;127.0.0.1;;127.0.0.1;TCP;48298 → 8000 [ACK] Seq=395 Ack=20492 Win=436608 Len=0 TSval=736363 TSecr=736363
426;;127.0.0.1;;127.0.0.1;TCP;8000 → 48298 [FIN, ACK] Seq=20492 Ack=395 Win=44800 Len=0 TSval=736363 TSecr=736363
427;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
428;;127.0.0.1;;127.0.0.1;TCP;48300 → 8000 [ACK] Seq=402 Ack=18 Win=43776 Len=0 TSval=736363 TSecr=736363
429;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
430;;127.0.0.1;;127.0.0.1;TCP;48300 → 8000 [ACK] Seq=402 Ack=56 Win=43776 Len=0 TSval=736363 TSecr=736363
431;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
432;;127.0.0.1;;127.0.0.1;TCP;48300 → 8000 [ACK] Seq=402 Ack=93 Win=43776 Len=0 TSval=736363 TSecr=736363
433;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
434;;127.0.0.1;;127.0.0.1;TCP;48300 → 8000 [ACK] Seq=402 Ack=131 Win=43776 Len=0 TSval=736363 TSecr=736363
435;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
436;;127.0.0.1;;127.0.0.1;TCP;48300 → 8000 [ACK] Seq=402 Ack=154 Win=43776 Len=0 TSval=736363 TSecr=736363
437;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
438;;127.0.0.1;;127.0.0.1;TCP;48300 → 8000 [ACK] Seq=402 Ack=200 Win=43776 Len=0 TSval=736363 TSecr=736363
439;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
440;;127.0.0.1;;127.0.0.1;TCP;48300 → 8000 [ACK] Seq=402 Ack=202 Win=43776 Len=0 TSval=736363 TSecr=736363
441;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
442;;127.0.0.1;;127.0.0.1;TCP;48300 → 8000 [ACK] Seq=402 Ack=8394 Win=174720 Len=0 TSval=736366 TSecr=736366
443;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
444;;127.0.0.1;;127.0.0.1;TCP;48300 → 8000 [ACK] Seq=402 Ack=16586 Win=305664 Len=0 TSval=736366 TSecr=736366
445;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
446;;127.0.0.1;;127.0.0.1;TCP;48300 → 8000 [ACK] Seq=402 Ack=24778 Win=436608 Len=0 TSval=736366 TSecr=736366
447;;127.0.0.1;;127.0.0.1;HTTP;HTTP/1.0 200 OK  (application/javascript)
448;;127.0.0.1;;127.0.0.1;TCP;48300 → 8000 [ACK] Seq=402 Ack=31361 Win=465536 Len=0 TSval=736366 TSecr=736366
449;;127.0.0.1;;127.0.0.1;TCP;8000 → 48300 [FIN, ACK] Seq=31361 Ack=402 Win=44800 Len=0 TSval=736366 TSecr=736366
450;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
451;;127.0.0.1;;127.0.0.1;TCP;48302 → 8000 [ACK] Seq=406 Ack=18 Win=43776 Len=0 TSval=736366 TSecr=736366
452;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
453;;127.0.0.1;;127.0.0.1;TCP;48302 → 8000 [ACK] Seq=406 Ack=56 Win=43776 Len=0 TSval=736366 TSecr=736366
454;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
455;;127.0.0.1;;127.0.0.1;TCP;48302 → 8000 [ACK] Seq=406 Ack=93 Win=43776 Len=0 TSval=736366 TSecr=736366
456;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
457;;127.0.0.1;;127.0.0.1;TCP;48302 → 8000 [ACK] Seq=406 Ack=131 Win=43776 Len=0 TSval=736366 TSecr=736366
458;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
459;;127.0.0.1;;127.0.0.1;TCP;48302 → 8000 [ACK] Seq=406 Ack=153 Win=43776 Len=0 TSval=736366 TSecr=736366
460;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
461;;127.0.0.1;;127.0.0.1;TCP;48302 → 8000 [ACK] Seq=406 Ack=199 Win=43776 Len=0 TSval=736366 TSecr=736366
462;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
463;;127.0.0.1;;127.0.0.1;TCP;48302 → 8000 [ACK] Seq=406 Ack=201 Win=43776 Len=0 TSval=736366 TSecr=736366
464;;127.0.0.1;;127.0.0.1;HTTP;HTTP/1.0 200 OK  (application/javascript)
465;;127.0.0.1;;127.0.0.1;TCP;48302 → 8000 [ACK] Seq=406 Ack=2485 Win=174720 Len=0 TSval=736366 TSecr=736366
466;;127.0.0.1;;127.0.0.1;TCP;8000 → 48302 [FIN, ACK] Seq=2485 Ack=406 Win=44800 Len=0 TSval=736366 TSecr=736366
467;;127.0.0.1;;127.0.0.1;TCP;48296 → 8000 [ACK] Seq=391 Ack=26021 Win=465536 Len=0 TSval=736367 TSecr=736357
468;;127.0.0.1;;127.0.0.1;TCP;48298 → 8000 [ACK] Seq=395 Ack=20493 Win=436608 Len=0 TSval=736373 TSecr=736363
469;;127.0.0.1;;127.0.0.1;TCP;48300 → 8000 [ACK] Seq=402 Ack=31362 Win=465536 Len=0 TSval=736376 TSecr=736366
470;;127.0.0.1;;127.0.0.1;TCP;48302 → 8000 [ACK] Seq=406 Ack=2486 Win=174720 Len=0 TSval=736376 TSecr=736366
471;;127.0.0.1;;127.0.0.1;TCP;48292 → 8000 [FIN, ACK] Seq=394 Ack=624 Win=44800 Len=0 TSval=736436 TSecr=736318
472;;127.0.0.1;;127.0.0.1;TCP;8000 → 48292 [ACK] Seq=624 Ack=395 Win=44800 Len=0 TSval=736436 TSecr=736436
473;;127.0.0.1;;127.0.0.1;TCP;48304 → 8000 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=736436 TSecr=0 WS=128
474;;127.0.0.1;;127.0.0.1;TCP;8000 → 48304 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=736436 TSecr=736436 WS=128
475;;127.0.0.1;;127.0.0.1;TCP;48304 → 8000 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=736436 TSecr=736436
476;;127.0.0.1;;127.0.0.1;HTTP;GET /src/js/sigma.js/src/sigma.settings.js HTTP/1.1 
477;;127.0.0.1;;127.0.0.1;TCP;8000 → 48304 [ACK] Seq=1 Ack=399 Win=44800 Len=0 TSval=736436 TSecr=736436
478;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
479;;127.0.0.1;;127.0.0.1;TCP;48304 → 8000 [ACK] Seq=399 Ack=18 Win=43776 Len=0 TSval=736436 TSecr=736436
480;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
481;;127.0.0.1;;127.0.0.1;TCP;48304 → 8000 [ACK] Seq=399 Ack=56 Win=43776 Len=0 TSval=736436 TSecr=736436
482;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
483;;127.0.0.1;;127.0.0.1;TCP;48304 → 8000 [ACK] Seq=399 Ack=93 Win=43776 Len=0 TSval=736436 TSecr=736436
484;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
485;;127.0.0.1;;127.0.0.1;TCP;48304 → 8000 [ACK] Seq=399 Ack=131 Win=43776 Len=0 TSval=736436 TSecr=736436
486;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
487;;127.0.0.1;;127.0.0.1;TCP;48304 → 8000 [ACK] Seq=399 Ack=153 Win=43776 Len=0 TSval=736436 TSecr=736436
488;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
489;;127.0.0.1;;127.0.0.1;TCP;48304 → 8000 [ACK] Seq=399 Ack=199 Win=43776 Len=0 TSval=736436 TSecr=736436
490;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
491;;127.0.0.1;;127.0.0.1;TCP;48304 → 8000 [ACK] Seq=399 Ack=201 Win=43776 Len=0 TSval=736436 TSecr=736436
492;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
