frame.number;eth.src;ip.src;eth.dst;ip.dst;_ws.col.Protocol;_ws.col.Info
829;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
830;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8408 A ntp.ubuntu.com
831;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
832;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xc4dc AAAA ntp.ubuntu.com
833;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
834;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8408 A ntp.ubuntu.com
835;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
836;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xc4dc AAAA ntp.ubuntu.com
837;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
838;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2092 A ntp.ubuntu.com
839;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
840;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x444d AAAA ntp.ubuntu.com
841;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
842;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2092 A ntp.ubuntu.com
843;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
844;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x444d AAAA ntp.ubuntu.com
845;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
846;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6e5f A ntp.ubuntu.com
847;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
848;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe674 AAAA ntp.ubuntu.com
849;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
850;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6e5f A ntp.ubuntu.com
851;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
852;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe674 AAAA ntp.ubuntu.com
853;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
854;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2040 A ntp.ubuntu.com
855;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
856;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x4c11 AAAA ntp.ubuntu.com
857;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
858;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2040 A ntp.ubuntu.com
859;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
860;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x4c11 AAAA ntp.ubuntu.com
861;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
862;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xac34 A ntp.ubuntu.com
863;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
864;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2e5b AAAA ntp.ubuntu.com
865;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
866;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xac34 A ntp.ubuntu.com
867;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
868;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2e5b AAAA ntp.ubuntu.com
869;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
870;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x4048 A clients4.google.com
871;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
872;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x25cc A clients4.google.com
873;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
874;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xdd12 A clients4.google.com
875;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
876;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xdd12 A clients4.google.com
877;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
878;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x1d1e A clients4.google.com
879;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
880;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x1d1e A clients4.google.com
881;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
882;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xbe9d A ntp.ubuntu.com
883;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
884;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x72e9 AAAA ntp.ubuntu.com
885;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
886;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xbe9d A ntp.ubuntu.com
887;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
888;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x72e9 AAAA ntp.ubuntu.com
889;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
890;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x06fa A ntp.ubuntu.com
891;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
892;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8a0e AAAA ntp.ubuntu.com
893;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
894;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x06fa A ntp.ubuntu.com
895;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
896;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8a0e AAAA ntp.ubuntu.com
897;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
898;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x928a A ntp.ubuntu.com
899;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
900;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x420b AAAA ntp.ubuntu.com
901;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
902;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x928a A ntp.ubuntu.com
903;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
904;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x420b AAAA ntp.ubuntu.com
905;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
906;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xa629 A ntp.ubuntu.com
907;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
908;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xce4a AAAA ntp.ubuntu.com
909;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
910;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xa629 A ntp.ubuntu.com
911;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
912;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xce4a AAAA ntp.ubuntu.com
913;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
914;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x366a A ntp.ubuntu.com
915;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
916;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x028e AAAA ntp.ubuntu.com
917;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
918;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x366a A ntp.ubuntu.com
919;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
920;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x028e AAAA ntp.ubuntu.com
921;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
922;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x9e44 A ntp.ubuntu.com
923;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
924;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8efd AAAA ntp.ubuntu.com
925;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
926;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x9e44 A ntp.ubuntu.com
927;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
928;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8efd AAAA ntp.ubuntu.com
929;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
930;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7e9d A ntp.ubuntu.com
931;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
932;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6241 AAAA ntp.ubuntu.com
933;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
934;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7e9d A ntp.ubuntu.com
935;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
936;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6241 AAAA ntp.ubuntu.com
937;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
938;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6e7e A ntp.ubuntu.com
939;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
940;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xaebd AAAA ntp.ubuntu.com
941;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
942;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6e7e A ntp.ubuntu.com
943;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
944;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xaebd AAAA ntp.ubuntu.com
945;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
946;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x36d9 A ntp.ubuntu.com
947;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
948;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x82f8 AAAA ntp.ubuntu.com
949;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
950;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x36d9 A ntp.ubuntu.com
951;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
952;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x82f8 AAAA ntp.ubuntu.com
953;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
954;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x52b6 A ntp.ubuntu.com
955;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
956;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6a76 AAAA ntp.ubuntu.com
957;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
958;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x52b6 A ntp.ubuntu.com
959;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
960;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6a76 AAAA ntp.ubuntu.com
961;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
962;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xfe20 A ntp.ubuntu.com
963;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
964;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x26cf AAAA ntp.ubuntu.com
965;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
966;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xfe20 A ntp.ubuntu.com
967;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
968;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x26cf AAAA ntp.ubuntu.com
969;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
970;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe215 A ntp.ubuntu.com
971;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
972;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xea5e AAAA ntp.ubuntu.com
973;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
974;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe215 A ntp.ubuntu.com
975;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
976;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xea5e AAAA ntp.ubuntu.com
977;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
978;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x5e92 A ntp.ubuntu.com
979;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
980;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x86c9 AAAA ntp.ubuntu.com
981;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
982;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x5e92 A ntp.ubuntu.com
983;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
984;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x86c9 AAAA ntp.ubuntu.com
985;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
986;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x36a0 A ntp.ubuntu.com
987;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
988;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2a79 AAAA ntp.ubuntu.com
989;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
990;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x36a0 A ntp.ubuntu.com
991;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
992;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2a79 AAAA ntp.ubuntu.com
993;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
994;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xd613 A ntp.ubuntu.com
995;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
996;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x3eb2 AAAA ntp.ubuntu.com
997;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
998;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xd613 A ntp.ubuntu.com
999;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1000;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x3eb2 AAAA ntp.ubuntu.com
1001;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1002;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x06d7 A ntp.ubuntu.com
1003;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1004;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x02fe AAAA ntp.ubuntu.com
1005;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1006;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x06d7 A ntp.ubuntu.com
1007;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1008;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x02fe AAAA ntp.ubuntu.com
1009;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1010;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7620 A ntp.ubuntu.com
1011;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1012;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xea47 AAAA ntp.ubuntu.com
1013;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1014;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7620 A ntp.ubuntu.com
1015;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1016;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xea47 AAAA ntp.ubuntu.com
1017;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1018;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xfa12 A ntp.ubuntu.com
1019;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1020;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x9ae0 AAAA ntp.ubuntu.com
1021;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1022;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xfa12 A ntp.ubuntu.com
1023;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1024;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x9ae0 AAAA ntp.ubuntu.com
1025;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1026;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x80b3 A ntp.ubuntu.com
1027;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1028;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x3c89 AAAA ntp.ubuntu.com
1029;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1030;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x80b3 A ntp.ubuntu.com
1031;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1032;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x3c89 AAAA ntp.ubuntu.com
1033;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1034;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6e8c A ntp.ubuntu.com
1035;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1036;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x4291 AAAA ntp.ubuntu.com
1037;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1038;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6e8c A ntp.ubuntu.com
1039;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1040;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x4291 AAAA ntp.ubuntu.com
1041;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1042;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xb354 A clients4.google.com
1043;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1044;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x13e6 A clients4.google.com
1045;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1046;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x303a A clients4.google.com
1047;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1048;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x303a A clients4.google.com
1049;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1050;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7014 A clients4.google.com
1051;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1052;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7014 A clients4.google.com
1053;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1054;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6d37 A ntp.ubuntu.com
1055;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1056;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xa8ee AAAA ntp.ubuntu.com
1057;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1058;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6d37 A ntp.ubuntu.com
1059;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1060;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xa8ee AAAA ntp.ubuntu.com
1061;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1062;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xd555 A ntp.ubuntu.com
1063;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1064;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xd4c6 AAAA ntp.ubuntu.com
1065;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1066;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xd555 A ntp.ubuntu.com
1067;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1068;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xd4c6 AAAA ntp.ubuntu.com
1069;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1070;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xb724 A ntp.ubuntu.com
1071;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1072;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x878c AAAA ntp.ubuntu.com
1073;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1074;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xb724 A ntp.ubuntu.com
1075;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1076;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x878c AAAA ntp.ubuntu.com
1077;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1078;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xc7b8 A ntp.ubuntu.com
1079;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1080;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6fea AAAA ntp.ubuntu.com
1081;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1082;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xc7b8 A ntp.ubuntu.com
1083;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1084;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6fea AAAA ntp.ubuntu.com
1085;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1086;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x9598 A ntp.ubuntu.com
1087;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1088;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe14f AAAA ntp.ubuntu.com
1089;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1090;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x9598 A ntp.ubuntu.com
